0	0.000529778
1	0.000297252
2	0.00042254
3	0.000625623
4	0.000605354
5	0.000571201
6	0.000552977
7	0.000322421
8	0.000407366
9	0.00109842
10	0
11	0.000363638
12	0.00126401
13	0.000902902
14	0.000997022
15	0.0004835
16	0.0004702
17	0.000813354
18	0
19	0.000598075
20	0.000402942
21	0.000204664
22	0.000677147
23	0
24	0
25	0.000560145
26	0.000588498
27	0.00025736
28	0.000430552
29	0.000682812
30	0.000636976
31	0.000674623
32	0.000718374
33	0.000499433
34	0.000935093
35	0
36	0.000522274
37	0.000467598
38	0.00142721
39	0.00113208
40	0.000372529
41	0
42	0.000304878
43	0.000294826
44	0
45	0.00127407
46	0.00136523
47	0.00124811
48	0.00101878
49	0.00155911
50	0.00168604
51	0.00118029
52	0.0022315
53	0.000814217
54	0.000819478
55	0.000318261
56	0.000424969
57	0.000389843
58	0.000502963
59	0.000645951
60	0.000700321
61	0.00255393
62	0.000616612
63	0.000764955
64	0.000696456
65	0.00165824
66	0.00136072
67	0.000896402
68	0.00105678
69	0.00112092
70	0.00125865
71	0.00132904
72	0.00130064
73	0.00154083
74	0.00196563
75	0.00138035
76	0.00106616
77	0.000909236
78	0.000982114
79	0.00128831
80	0.00136355
81	0.00145078
82	0.00127662
83	0.00128723
84	0
85	0.000895645
86	0
87	0.00060401
88	0.000973308
89	0.000727717
90	0.000320266
91	0.000526621
92	0.000493566
93	0.000303406
94	0.000428127
95	0.000366244
96	0.000580852
97	0.000632153
98	0.000712357
99	0.000782545
100	0.000877351
101	0.000579383
102	0.000691598
103	0.00106712
104	0.000831773
105	0.00106076
106	0.000595669
107	0.000580814
108	0.00174338
109	0.000821331
110	0.00140602
111	0.00108952
112	0.000591646
113	0.000484268
114	0.000639769
115	0.00061138
116	0.000698069
117	0.000449613
118	0.000630819
119	0.00057696
120	0.000828055
121	0.000638751
122	0.00072179
123	0.000551051
124	0.000740738
125	0.00056359
126	0.000494754
127	0.000698732
128	0.000787589
129	0.000706796
130	0.000452172
131	0.00135836
132	0.00169374
133	0.00139358
134	0.00108315
135	0.00148457
136	0.0013623
137	0.00088504
138	0.0015345
139	0.00116386
140	0.00116954
141	0.00119132
142	0.000818868
143	0.00186811
144	0.00139666
145	0.00151057
146	0.00146728
147	0.00125141
148	0.00108037
149	0.000764157
150	0.00129358
151	0.000768965
152	0.000689979
153	0.00168699
154	0.00178263
155	0.00123273
156	0.00102758
157	0.00106826
158	0.00175394
159	0.00124666
160	0.000776097
161	0.00103222
162	0.00107945
163	0.00117395
164	0.00101528
165	0.00108607
166	0.00142244
167	0.00075699
168	0.0016159
169	0.00120122
170	0.000913445
171	0.00109754
172	0.00102747
173	0.00163168
174	0.00160404
175	0.00089394
176	0.000659586
177	0.000685668
178	0.00243517
179	0.000916899
180	0.00121602
181	0.00146528
182	0.0011083
183	0.00129542
184	0.00142657
185	0.00058001
186	0.00128705
187	0.00056325
188	0.000728049
189	0.000489135
190	0.000512803
191	0.000479481
192	0.00134345
193	0.00078097
194	0.00087335
195	0.000576654
196	0.00208408
197	0.000540048
198	0.000560328
199	0.00162876
200	0.000986201
201	0.00123928
202	0.00124129
203	0.00101528
204	0.00122169
205	0.000785485
206	0.00209977
207	0.000693604
208	0.000516862
209	0.000455426
210	0.00115001
211	0.00055835
212	0.00274512
213	0.000450323
214	0.00054002
215	0.000496081
216	0.000366404
217	0.000493824
218	0.000689758
219	0.00109301
220	0.00117811
221	0.0011665
222	0.00128071
223	0.00168337
224	0.000576474
225	0.00125244
226	0.00166364
227	0.00122476
228	0.0011798
229	0.00125511
230	0.00134724
231	0.00141625
232	0.00115299
233	0.000733338
234	0.000645025
235	0.00112814
236	0.0017081
237	0.00147149
238	0.00120468
239	0.000733426
240	0.000704621
241	0.00122106
242	0.00105351
243	0.00139733
244	0.00179496
245	0.00144952
246	0.000762393
247	0.00097244
248	0.000376629
249	0.000496291
250	0.00120378
251	0.000815694
252	0.00110581
253	0.000500104
254	0.000396815
255	0.000497346
256	0.000532575
257	0.00197706
258	0.000549582
259	0.000867007
260	0.000741207
261	0.00150078
262	0.00115227
263	0.00150194
264	0.000982265
265	0.00151247
266	0.00104907
267	0.00103336
268	0.00104865
269	0.00161284
270	0.00102828
271	0.00130509
272	0.00126847
273	0.00131003
274	0.00125805
275	0.00154912
276	0.00121187
277	0.000892487
278	0.00118605
279	0.0018292
280	0.000382546
281	0.000634656
282	0.00131627
283	0.00134771
284	0.00107993
285	0.000980282
286	0.00126943
287	0.000770864
288	0.000934852
289	0.00118612
290	0.00144201
291	0.00162794
292	0.00195022
293	0.00062079
294	0.000932041
295	0.00093201
296	0.00050905
297	0.000682825
298	0.000790031
299	0.000732718
300	0.00054961
301	0.000775469
302	0.000358899
303	0.000372805
304	0.000615942
305	0.000547731
306	0.000568162
307	0.00111539
308	0.000612804
309	0.000524264
310	0.000541033
311	0.000342848
312	0.000533744
313	0.000479777
314	0.000375434
315	0.000597792
316	0.000348656
317	0.0012288
318	0.000620262
319	0.000630764
320	0.000295283
321	0.000535693
322	0.000457857
323	0.000819407
324	0.000532115
325	0.000585041
326	0.00055009
327	0.000672983
328	0.000993329
329	0.000439888
330	0.000396249
331	0.000682375
332	0.000588797
333	0.000347289
334	0.000957261
335	0.000663307
336	0.00034434
337	0.000556555
338	0.000711932
339	0.000537579
340	0.000636974
341	0.000741623
342	0.000434597
343	0.00105873
344	0.00038312
345	0.000419671
346	0.000789813
347	0.000384236
348	0.000889134
349	0.0010512
350	0.000518501
351	0.000854711
352	0.000872732
353	0.000893613
354	0.000606018
355	0.000501466
356	0.000490382
357	0.000498199
358	0.000603048
359	0.000905549
360	0.000415543
361	0.000708383
362	0.000686138
363	0.000370021
364	0.00077276
365	0.0007298
366	0.000423743
367	0.000769621
368	0.000636475
369	0.0006566
370	0.000737819
371	0.000815482
372	0.000792893
373	0.000701258
374	0.000857839
375	0.000783935
376	0.000447784
377	0.000625378
378	0.000663298
379	0.000624348
380	0.000363684
381	0.000730747
382	0.000615833
383	0.00052915
384	0.000365405
385	0.000682482
386	0.000863423
387	0.000350526
388	0.000590738
389	0.00136271
390	0.00106759
391	0.00145691
392	0.00105145
393	0.000832603
394	0.00124427
395	0.00147517
396	0.00115238
397	0.00165931
398	0.000992213
399	0.00146689
400	0.00164992
401	0.00133405
402	0.000797675
403	0.000837471
404	0.00123897
405	0.00153244
406	0.00117049
407	0.0013137
408	0.00132814
409	0.00139987
410	0.00145402
411	0.00167453
412	0.00150935
413	0.00154785
414	0.00134698
415	0.00104331
416	0.00201809
417	0.00144713
418	0.00184369
419	0.000967663
420	0.00154047
421	0.0014509
422	0.00140445
423	0.00162946
424	0.00148805
425	0.00125528
426	0.00155378
427	0.00170086
428	0.000663892
429	0.00127858
430	0.00115389
431	0.001576
432	0.00148995
433	0.00120894
434	0.00123561
435	0.00109392
436	0.00204749
437	0.00134599
438	0.00127687
439	0.00143002
440	0.00078859
441	0.00125587
442	0.00186646
443	0.00100896
444	0.00130959
445	0.00141138
446	0.00135609
447	0.00146172
448	0.00102468
449	0.00108213
450	0.00116692
451	0.000776235
452	0.000752053
453	0.00107951
454	0.00106415
455	0.00109897
456	0.00130441
457	0.000819166
458	0.00159699
459	0.00121244
460	0.00163493
461	0.00167152
462	0.000860762
463	0.00102722
464	0.00138077
465	0.00151063
466	0.00136289
467	0.000930527
468	0.000933584
469	0.00183466
470	0.00120829
471	0.00136927
472	0.00114759
473	0.000975917
474	0.00128435
475	0.00154809
476	0.00104857
477	0.00149438
478	0.00154201
479	0.00147734
480	0.000937615
481	0.00146426
482	0.00146516
483	0.00099521
484	0.00134125
485	0.000755906
486	0.0010946
487	0.000952306
488	0.000929237
489	0.00140883
490	0.00112167
491	0.00136604
492	0.00102243
493	0.00110044
494	0.00114958
495	0.000915474
496	0.000925022
497	0.00114795
498	0.00149029
499	0.00110068
500	0.000444949
501	0.000976531
502	0.00129182
503	0.00140756
504	0.00158913
505	0.00147823
506	0.00059979
507	0.00122168
508	0.00137899
509	0.00192867
510	0.00120973
511	0.000815203
512	0.00105034
513	0.000977011
514	0.000980621
515	0.000890926
516	0.0013309
517	0.000894837
518	0.00071824
519	0.00147406
520	0.00120508
521	0.00163662
522	0.00115108
523	0.000595327
524	0.00161334
525	0.00181965
526	0.00113482
527	0.00141149
528	0.00173537
529	0.000554699
530	0.0010623
531	0.00126084
532	0.000667892
533	0.000823747
534	0.00099889
535	0.00099043
536	0.00164416
537	0.000613255
538	0.000496229
539	0.0012059
540	0.000714998
541	0.00105152
542	0.00145772
543	0.00113093
544	0.00107991
545	0.00104709
546	0.00184728
547	0.00056025
548	0.000594335
549	0.000448887
550	0.001041
551	0.00123762
552	0.00112594
553	0.000675635
554	0.00101758
555	0.000776489
556	0.00137035
557	0.00121503
558	0.00154996
559	0.000783909
560	0.00106007
561	0.00140998
562	0.00151212
563	0.00108904
564	0.00106858
565	0.0018155
566	0.00127977
567	0.000956731
568	0.00189919
569	0.00163781
570	0.000954284
571	0.00198678
572	0.00114047
573	0.00111628
574	0.000899593
575	0.00122612
576	0.0011803
577	0.000742928
578	0.00109686
579	0.000509382
580	0.000897757
581	0.000984521
582	0.00112873
583	0.00111008
584	0.0012024
585	0.00112803
586	0.000920634
587	0.000777688
588	0.00101881
589	0.000603049
590	0.00133116
591	0.00103629
592	0.0011869
593	0.00160876
594	0.00100673
595	0.00171154
596	0.00132189
597	0.00117163
598	0.00123638
599	0.00122501
600	0.00122996
601	0.00124107
602	0.00133225
603	0.00156875
604	0.00143332
605	0.00169205
606	0.00116284
607	0.00183772
608	0.00171529
609	0.00108373
610	0.00054213
611	0.000682137
612	0.00203821
613	0.000535845
614	0.000458114
615	0.000910324
616	0.00111701
617	0.00103745
618	0.00121413
619	0.00103937
620	0.00146219
621	0.00102345
622	0.00137703
623	0.00129553
624	0.000918337
625	0.00121755
626	0.00180196
627	0.00171286
628	0.00136844
629	0.00121772
630	0.00125367
631	0.0015722
632	0.00118444
633	0.00121431
634	0.00132755
635	0.000894395
636	0.000985532
637	0.00115273
638	0.00134692
639	0.00149491
640	0.0010709
641	0.000904959
642	0.00151539
643	0.00175002
644	0.00100743
645	0.00100532
646	0.0013028
647	0.00125954
648	0.000784792
649	0.00118062
650	0.00118681
651	0.00155625
652	0.00141748
653	0.00166854
654	0.00103217
655	0.00128822
656	0.00155159
657	0.00194752
658	0.00189613
659	0.00177993
660	0.00127694
661	0.00101288
662	0.00105538
663	0.00153232
664	0.00116034
665	0.00107768
666	0.00113755
667	0.000503468
668	0.000573396
669	0.000442184
670	0.000591207
671	0.00244705
672	0.00098355
673	0.000897178
674	0.000753658
675	0.00109034
676	0.000940658
677	0.0010421
678	0.00058936
679	0.000380469
680	0.00119199
681	0.00137426
682	0.00128279
683	0.00106052
684	0.00138778
685	0.00127928
686	0.001444
687	0.00146738
688	0.00143874
689	0.00116481
690	0.00169888
691	0.0013184
692	0.00112193
693	0.00120493
694	0.00161368
695	0.00140207
696	0.00180678
697	0.00191675
698	0.00148036
699	0.00150538
700	0.00162913
701	0.00151827
702	0.00112399
703	0.000993112
704	0.00138908
705	0.00135617
706	0.00132401
707	0.00133525
708	0.00175541
709	0.00124234
710	0.00111383
711	0.00104632
712	0.00137121
713	0.00142902
714	0.0017178
715	0.00168277
716	0.00123414
717	0.000935817
718	0.00107638
719	0.00128906
720	0.0017413
721	0.00156965
722	0.001446
723	0.00159771
724	0.00108517
725	0.00126831
726	0.000728996
727	0.00103566
728	0.00120444
729	0.0011121
730	0.00122159
731	0.0016011
732	0.000868973
733	0.0013856
734	0.00166723
735	0.00168439
736	0.00184432
737	0.00178822
738	0.00139902
739	0.00130694
740	0.00116587
741	0.000735334
742	0.00101146
743	0.00178664
744	0.00106399
745	0.00133955
746	0.00173351
747	0.00179033
748	0.00126059
749	0.001042
750	0.00121231
751	0.00104062
752	0.00052515
753	0.00158144
754	0.00104757
755	0.00125482
756	0.00143221
757	0.00139098
758	0.00132156
759	0.0023072
760	0.00137488
761	0.0011106
762	0.00135075
763	0.00168401
764	0.000975642
765	0.00152905
766	0.00172436
767	0.00127947
768	0.00136309
769	0.000750756
770	0.0010709
771	0.00105741
772	0.000593968
773	0.00109278
774	0.00188715
775	0.00067167
776	0.000483819
777	0.000566123
778	0.000828714
779	0.00128073
780	0.00107909
781	0.00126984
782	0.00116877
783	0.00119335
784	0.00108622
785	0.00127652
786	0.000828102
787	0.00111225
788	0.00135415
789	0.00114902
790	0.00109394
791	0.00115802
792	0.00107824
793	0.00111808
794	0.00118382
795	0.0009502
796	0.00103798
797	0.00138009
798	0.00132707
799	0.00127626
800	0.00108407
801	0.0012321
802	0.00100821
803	0.0010569
804	0.00097832
805	0.00115753
806	0.00120681
